cve_id,description,published,last_modified
CVE-2026-21316,Audition versions 25.3 and earlier are affected by an Access of Memory Location After End of Buffer vulnerability that could lead to application denial-of-service. An attacker could exploit this vulnerability to cause the application to crash or become unresponsive. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2026-02-10T18:16:28.870,2026-02-11T15:58:07.260
CVE-2026-21317,Audition versions 25.3 and earlier are affected by an out-of-bounds read vulnerability that could lead to memory exposure. An attacker could leverage this vulnerability to disclose sensitive information stored in memory. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2026-02-10T18:16:29.027,2026-02-11T15:57:58.853
CVE-2026-21318,After Effects versions 25.6 and earlier are affected by an out-of-bounds write vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2026-02-10T18:16:29.177,2026-02-11T17:37:55.820
CVE-2026-21319,After Effects versions 25.6 and earlier are affected by an Out-of-bounds Read vulnerability that could lead to memory exposure. An attacker could leverage this vulnerability to access sensitive information stored in memory. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2026-02-10T18:16:29.330,2026-02-11T17:37:48.003
CVE-2026-21320,After Effects versions 25.6 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2026-02-10T18:16:29.480,2026-02-11T17:37:39.147
CVE-2026-21321,After Effects versions 25.6 and earlier are affected by an Integer Overflow or Wraparound vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2026-02-10T18:16:29.627,2026-02-11T17:37:29.543
CVE-2026-21322,"After Effects versions 25.6 and earlier are affected by an out-of-bounds read vulnerability when parsing a crafted file, which could result in a read past the end of an allocated memory structure. An attacker could leverage this vulnerability to execute code in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",2026-02-10T18:16:29.770,2026-02-11T17:37:15.623
CVE-2026-21323,After Effects versions 25.6 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2026-02-10T18:16:29.920,2026-02-11T17:37:04.913
CVE-2026-21324,"After Effects versions 25.6 and earlier are affected by an out-of-bounds read vulnerability when parsing a crafted file, which could result in a read past the end of an allocated memory structure. An attacker could leverage this vulnerability to execute code in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",2026-02-10T18:16:30.080,2026-02-11T17:36:45.697
CVE-2026-21325,"After Effects versions 25.6 and earlier are affected by an out-of-bounds read vulnerability when parsing a crafted file, which could result in a read past the end of an allocated memory structure. An attacker could leverage this vulnerability to execute code in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",2026-02-10T18:16:30.230,2026-02-11T17:36:38.050
CVE-2026-21326,After Effects versions 25.6 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2026-02-10T18:16:30.380,2026-02-11T17:36:27.173
CVE-2026-21327,After Effects versions 25.6 and earlier are affected by an out-of-bounds write vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2026-02-10T18:16:30.530,2026-02-11T17:36:07.663
CVE-2026-21328,After Effects versions 25.6 and earlier are affected by an out-of-bounds write vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2026-02-10T18:16:30.680,2026-02-11T17:35:50.863
CVE-2026-21329,After Effects versions 25.6 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2026-02-10T18:16:30.830,2026-02-11T17:39:54.840
CVE-2026-21330,After Effects versions 25.6 and earlier are affected by an Access of Resource Using Incompatible Type ('Type Confusion') vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2026-02-10T18:16:30.990,2026-02-11T17:39:42.610
CVE-2026-21332,"InDesign Desktop versions 21.1, 20.5.1 and earlier are affected by an out-of-bounds read vulnerability that could lead to memory exposure. An attacker could leverage this vulnerability to disclose sensitive information stored in memory. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",2026-02-10T18:16:31.147,2026-02-11T18:29:46.440
CVE-2026-21334,Substance3D - Designer versions 15.1.0 and earlier are affected by an out-of-bounds write vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2026-02-10T18:16:31.303,2026-02-11T17:31:30.870
